Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Stripped Peptides	Total Peptide Ions	Unique Peptide Ions	Razor Peptide Ions	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
3217	a	sp|Q9H2C2|ARV1_HUMAN	Q9H2C2	ARV1_HUMAN	ARV1	271	7.40	Homo sapiens OX=9606	Protein ARV1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	17C(57.0215)		
3218	a	sp|Q9H410|DSN1_HUMAN	Q9H410	DSN1_HUMAN	DSN1	356	5.10	Homo sapiens OX=9606	Kinetochore-associated protein DSN1 homolog 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0	17C(57.0215)		
3219	a	sp|Q9H4H8|FA83D_HUMAN	Q9H4H8	FA83D_HUMAN	FAM83D	585	3.80	Homo sapiens OX=9606	Protein FAM83D 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3220	a	sp|Q9H4I3|TRABD_HUMAN	Q9H4I3	TRABD_HUMAN	TRABD	376	3.20	Homo sapiens OX=9606	TraB domain-containing protein 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3221	a	sp|Q9H6V9|LDAH_HUMAN	Q9H6V9	LDAH_HUMAN	LDAH	325	4.30	Homo sapiens OX=9606	Lipid droplet-associated hydrolase 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	3	3	3	     0	     0	     0			
3222	a	sp|Q9H7C9|AAMDC_HUMAN	Q9H7C9	AAMDC_HUMAN	AAMDC	122	13.10	Homo sapiens OX=9606	Mth938 domain-containing protein 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0			
3223	a	sp|Q9H9Q2|CSN7B_HUMAN	Q9H9Q2	CSN7B_HUMAN	COPS7B	264	4.90	Homo sapiens OX=9606	COP9 signalosome complex subunit 7b 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3224	a	sp|Q9H9Y2|RPF1_HUMAN	Q9H9Y2	RPF1_HUMAN	RPF1	349	7.20	Homo sapiens OX=9606	Ribosome production factor 1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3225	a	sp|Q9HC36|MRM3_HUMAN	Q9HC36	MRM3_HUMAN	MRM3	420	2.60	Homo sapiens OX=9606	rRNA methyltransferase 3, mitochondrial 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0			
3226	a	sp|Q9HD34|LYRM4_HUMAN	Q9HD34	LYRM4_HUMAN	LYRM4	91	12.10	Homo sapiens OX=9606	LYR motif-containing protein 4 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0			
3227	a	sp|Q9NPL8|TIDC1_HUMAN	Q9NPL8	TIDC1_HUMAN	TIMMDC1	285	5.30	Homo sapiens OX=9606	Complex I assembly factor TIMMDC1, mitochondrial 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3228	a	sp|Q9NQP4|PFD4_HUMAN	Q9NQP4	PFD4_HUMAN	PFDN4	134	11.20	Homo sapiens OX=9606	Prefoldin subunit 4 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0			
3229	a	sp|Q9NRG0|CHRC1_HUMAN	Q9NRG0	CHRC1_HUMAN	CHRAC1	131	13.70	Homo sapiens OX=9606	Chromatin accessibility complex protein 1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3230	a	sp|Q9NRP0|OSTC_HUMAN	Q9NRP0	OSTC_HUMAN	OSTC	149	8.10	Homo sapiens OX=9606	Oligosaccharyltransferase complex subunit 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	8C(57.0215)		
3231	a	sp|Q9NT62|ATG3_HUMAN	Q9NT62	ATG3_HUMAN	ATG3	314	4.10	Homo sapiens OX=9606	Ubiquitin-like-conjugating enzyme ATG3 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3232	a	sp|Q9NV56|MRGBP_HUMAN	Q9NV56	MRGBP_HUMAN	MRGBP	204	7.40	Homo sapiens OX=9606	MRG/MORF4L-binding protein 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0			
3233	a	sp|Q9NV96|CC50A_HUMAN	Q9NV96	CC50A_HUMAN	TMEM30A	361	4.70	Homo sapiens OX=9606	Cell cycle control protein 50A 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0	15C(57.0215)		
3234	a	sp|Q9NWS0|PIHD1_HUMAN	Q9NWS0	PIHD1_HUMAN	PIH1D1	290	4.80	Homo sapiens OX=9606	PIH1 domain-containing protein 1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3235	a	sp|Q9NYL4|FKB11_HUMAN	Q9NYL4	FKB11_HUMAN	FKBP11	201	5.00	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase FKBP11 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3236	a	sp|Q9P2I0|CPSF2_HUMAN	Q9P2I0	CPSF2_HUMAN	CPSF2	782	2.90	Homo sapiens OX=9606	Cleavage and polyadenylation specificity factor subunit 2 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3237	a	sp|Q9UHC7|MKRN1_HUMAN	Q9UHC7	MKRN1_HUMAN	MKRN1	482	3.30	Homo sapiens OX=9606	E3 ubiquitin-protein ligase makorin-1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	5C(57.0215)		
3238	a	sp|Q9UJ68|MSRA_HUMAN	Q9UJ68	MSRA_HUMAN	MSRA	235	8.50	Homo sapiens OX=9606	Mitochondrial peptide methionine sulfoxide reductase 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	15C(57.0215), 6C(57.0215)		
3239	a	sp|Q9UJ70|NAGK_HUMAN	Q9UJ70	NAGK_HUMAN	NAGK	344	3.80	Homo sapiens OX=9606	N-acetyl-D-glucosamine kinase 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3240	a	sp|Q9UKM7|MA1B1_HUMAN	Q9UKM7	MA1B1_HUMAN	MAN1B1	699	3.00	Homo sapiens OX=9606	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0			
3241	a	sp|Q9UKY1|ZHX1_HUMAN	Q9UKY1	ZHX1_HUMAN	ZHX1	873	2.40	Homo sapiens OX=9606	Zinc fingers and homeoboxes protein 1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3242	a	sp|Q9ULR0|ISY1_HUMAN	Q9ULR0	ISY1_HUMAN	ISY1	285	4.90	Homo sapiens OX=9606	Pre-mRNA-splicing factor ISY1 homolog 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3243	a	sp|Q9UNE7|CHIP_HUMAN	Q9UNE7	CHIP_HUMAN	STUB1	303	4.00	Homo sapiens OX=9606	E3 ubiquitin-protein ligase CHIP 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	3	3	3	     0	     0	     0	11C(57.0215)		
3244	a	sp|Q9UNW1|MINP1_HUMAN	Q9UNW1	MINP1_HUMAN	MINPP1	487	3.30	Homo sapiens OX=9606	Multiple inositol polyphosphate phosphatase 1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0	12C(57.0215), 6C(57.0215)		
3245	a	sp|Q9Y241|HIG1A_HUMAN	Q9Y241	HIG1A_HUMAN	HIGD1A	93	19.40	Homo sapiens OX=9606	HIG1 domain family member 1A, mitochondrial 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
3246	a	sp|Q9Y259|CHKB_HUMAN	Q9Y259	CHKB_HUMAN	CHKB	395	4.80	Homo sapiens OX=9606	Choline/ethanolamine kinase 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0	16C(57.0215), N-term(42.0106)		
3247	a	sp|Q9Y2P8|RCL1_HUMAN	Q9Y2P8	RCL1_HUMAN	RCL1	373	4.00	Homo sapiens OX=9606	RNA 3'-terminal phosphate cyclase-like protein 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3248	a	sp|Q9Y3C4|TPRKB_HUMAN	Q9Y3C4	TPRKB_HUMAN	TPRKB	175	6.90	Homo sapiens OX=9606	EKC/KEOPS complex subunit TPRKB 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3249	a	sp|Q9Y3D0|CIA2B_HUMAN	Q9Y3D0	CIA2B_HUMAN	CIAO2B	163	11.00	Homo sapiens OX=9606	Cytosolic iron-sulfur assembly component 2B 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3250	a	sp|Q9Y4Y9|LSM5_HUMAN	Q9Y4Y9	LSM5_HUMAN	LSM5	91	20.90	Homo sapiens OX=9606	U6 snRNA-associated Sm-like protein LSm5 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	N-term(42.0106)		
3251	a	sp|Q9Y5J6|T10B_HUMAN	Q9Y5J6	T10B_HUMAN	TIMM10B	103	15.50	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit Tim10 B 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	13C(57.0215), 9C(57.0215)		
3252	a	sp|Q9Y613|FHOD1_HUMAN	Q9Y613	FHOD1_HUMAN	FHOD1	1164	1.30	Homo sapiens OX=9606	FH1/FH2 domain-containing protein 1 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0			
3253	a	sp|Q9Y6M9|NDUB9_HUMAN	Q9Y6M9	NDUB9_HUMAN	NDUFB9	179	7.80	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	2	2	2	     0	     0	     0	N-term(42.0106)		
3254	a	sp|Q9Y6N1|COX11_HUMAN	Q9Y6N1	COX11_HUMAN	COX11	276	7.20	Homo sapiens OX=9606	Cytochrome c oxidase assembly protein COX11, mitochondrial 	1:Experimental evidence at protein level	0.9940	0.9990	1	1	1	1	1	1	1	     0	     0	     0	3C(57.0215)		
3256	a	sp|Q9Y2V2|CHSP1_HUMAN	Q9Y2V2	CHSP1_HUMAN	CARHSP1	147	17.70	Homo sapiens OX=9606	Calcium-regulated heat-stable protein 1 	1:Experimental evidence at protein level	0.9938	0.9835	3	2	2	2	2	2	2	     0	     0	     0			
3258	a	sp|Q9NZ32|ARP10_HUMAN	Q9NZ32	ARP10_HUMAN	ACTR10	417	4.80	Homo sapiens OX=9606	Actin-related protein 10 	1:Experimental evidence at protein level	0.9937	0.9971	2	1	1	1	1	1	1	     0	     0	     0			
3259	a	sp|O00244|ATOX1_HUMAN	O00244	ATOX1_HUMAN	ATOX1	68	13.20	Homo sapiens OX=9606	Copper transport protein ATOX1 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3260	a	sp|O75431|MTX2_HUMAN	O75431	MTX2_HUMAN	MTX2	263	4.20	Homo sapiens OX=9606	Metaxin-2 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	3	3	3	     0	     0	     0			
3261	a	sp|O95260|ATE1_HUMAN	O95260	ATE1_HUMAN	ATE1	518	2.30	Homo sapiens OX=9606	Arginyl-tRNA--protein transferase 1 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3262	a	sp|O95391|SLU7_HUMAN	O95391	SLU7_HUMAN	SLU7	586	2.20	Homo sapiens OX=9606	Pre-mRNA-splicing factor SLU7 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3263	a	sp|P07711|CATL1_HUMAN	P07711	CATL1_HUMAN	CTSL	333	4.20	Homo sapiens OX=9606	Cathepsin L1 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	3C(57.0215)		
3264	a	sp|P43353|AL3B1_HUMAN	P43353	AL3B1_HUMAN	ALDH3B1	468	3.00	Homo sapiens OX=9606	Aldehyde dehydrogenase family 3 member B1 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3265	a	sp|P54278|PMS2_HUMAN	P54278	PMS2_HUMAN	PMS2	862	1.70	Homo sapiens OX=9606	Mismatch repair endonuclease PMS2 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	2C(57.0215)		
3266	a	sp|P61803|DAD1_HUMAN	P61803	DAD1_HUMAN	DAD1	113	8.80	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3267	a	sp|Q00403|TF2B_HUMAN	Q00403	TF2B_HUMAN	GTF2B	316	3.20	Homo sapiens OX=9606	Transcription initiation factor IIB 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3269	a	sp|Q5T3J3|LRIF1_HUMAN	Q5T3J3	LRIF1_HUMAN	LRIF1	769	2.00	Homo sapiens OX=9606	Ligand-dependent nuclear receptor-interacting factor 1 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3270	a	sp|Q6EEV4|GL1AD_HUMAN	Q6EEV4	GL1AD_HUMAN	POLR2M	148	8.80	Homo sapiens OX=9606	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3271	a	sp|Q7Z569|BRAP_HUMAN	Q7Z569	BRAP_HUMAN	BRAP	592	2.50	Homo sapiens OX=9606	BRCA1-associated protein 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	11C(57.0215), 6C(57.0215)		
3272	a	sp|Q86U90|YRDC_HUMAN	Q86U90	YRDC_HUMAN	YRDC	279	5.00	Homo sapiens OX=9606	YrdC domain-containing protein, mitochondrial 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	2	2	2	     0	     0	     0			
3273	a	sp|Q92478|CLC2B_HUMAN	Q92478	CLC2B_HUMAN	CLEC2B	149	11.40	Homo sapiens OX=9606	C-type lectin domain family 2 member B 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	5C(57.0215)		
3274	a	sp|Q96C23|GALM_HUMAN	Q96C23	GALM_HUMAN	GALM	342	4.10	Homo sapiens OX=9606	Aldose 1-epimerase 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3275	a	sp|Q96EV2|RBM33_HUMAN	Q96EV2	RBM33_HUMAN	RBM33	1170	1.10	Homo sapiens OX=9606	RNA-binding protein 33 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	2	2	2	     0	     0	     0			
3276	a	sp|Q99447|PCY2_HUMAN	Q99447	PCY2_HUMAN	PCYT2	389	3.60	Homo sapiens OX=9606	Ethanolamine-phosphate cytidylyltransferase 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	3	3	3	     0	     0	     0			
3277	a	sp|Q9BXK5|B2L13_HUMAN	Q9BXK5	B2L13_HUMAN	BCL2L13	485	3.10	Homo sapiens OX=9606	Bcl-2-like protein 13 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
3278	a	sp|Q9H3U5|MFSD1_HUMAN	Q9H3U5	MFSD1_HUMAN	MFSD1	465	2.60	Homo sapiens OX=9606	Major facilitator superfamily domain-containing protein 1 	2:Experimental evidence at transcript level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3279	a	sp|Q9NPD8|UBE2T_HUMAN	Q9NPD8	UBE2T_HUMAN	UBE2T	197	6.60	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 T 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3280	a	sp|Q9NZD2|GLTP_HUMAN	Q9NZD2	GLTP_HUMAN	GLTP	209	5.70	Homo sapiens OX=9606	Glycolipid transfer protein 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	9C(57.0215)		
3281	a	sp|Q9UEW8|STK39_HUMAN	Q9UEW8	STK39_HUMAN	STK39	545	2.80	Homo sapiens OX=9606	STE20/SPS1-related proline-alanine-rich protein kinase 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0	5C(57.0215)		
3282	a	sp|Q9UPW0|FOXJ3_HUMAN	Q9UPW0	FOXJ3_HUMAN	FOXJ3	622	2.40	Homo sapiens OX=9606	Forkhead box protein J3 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3283	a	sp|Q9Y6Q9|NCOA3_HUMAN	Q9Y6Q9	NCOA3_HUMAN	NCOA3	1424	0.90	Homo sapiens OX=9606	Nuclear receptor coactivator 3 	1:Experimental evidence at protein level	0.9934	0.9989	1	1	1	1	1	1	1	     0	     0	     0			
3284	a	sp|Q8N3E9|PLCD3_HUMAN	Q8N3E9	PLCD3_HUMAN	PLCD3	789	2.80	Homo sapiens OX=9606	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 	1:Experimental evidence at protein level	0.9933	0.9969	2	1	1	1	1	1	1	     0	     0	     0			
3285	a	sp|Q8NEW0|ZNT7_HUMAN	Q8NEW0	ZNT7_HUMAN	SLC30A7	376	6.10	Homo sapiens OX=9606	Zinc transporter 7 	2:Experimental evidence at transcript level	0.9933	0.9969	2	1	1	1	1	1	1	     0	     0	     0	12C(57.0215)		
3287	a	sp|Q7LBR1|CHM1B_HUMAN	Q7LBR1	CHM1B_HUMAN	CHMP1B	199	7.50	Homo sapiens OX=9606	Charged multivesicular body protein 1b 	1:Experimental evidence at protein level	0.9932	0.9800	2	2	2	2	4	4	4	     0	     0	     0			
3288	a	sp|Q9H9A6|LRC40_HUMAN	Q9H9A6	LRC40_HUMAN	LRRC40	602	2.80	Homo sapiens OX=9606	Leucine-rich repeat-containing protein 40 	1:Experimental evidence at protein level	0.9930	0.9968	2	1	1	1	1	1	1	     0	     0	     0			
3289	a	sp|Q9NZJ0|DTL_HUMAN	Q9NZJ0	DTL_HUMAN	DTL	730	3.00	Homo sapiens OX=9606	Denticleless protein homolog 	1:Experimental evidence at protein level	0.9930	0.9941	2	2	2	2	2	2	2	     0	     0	     0	4C(57.0215), 7C(57.0215)		
3290	a	sp|O14569|C56D2_HUMAN	O14569	C56D2_HUMAN	CYB561D2	222	5.40	Homo sapiens OX=9606	Cytochrome b561 domain-containing protein 2 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
3291	a	sp|O43149|ZZEF1_HUMAN	O43149	ZZEF1_HUMAN	ZZEF1	2961	0.50	Homo sapiens OX=9606	Zinc finger ZZ-type and EF-hand domain-containing protein 1 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3292	a	sp|O43665|RGS10_HUMAN	O43665	RGS10_HUMAN	RGS10	181	6.60	Homo sapiens OX=9606	Regulator of G-protein signaling 10 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	2	2	2	     0	     0	     0			
3293	a	sp|O75616|ERAL1_HUMAN	O75616	ERAL1_HUMAN	ERAL1	437	2.70	Homo sapiens OX=9606	GTPase Era, mitochondrial 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3294	a	sp|O94966|UBP19_HUMAN	O94966	UBP19_HUMAN	USP19	1318	1.20	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase 19 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0	4C(57.0215)		
3295	a	sp|P04920|B3A2_HUMAN	P04920	B3A2_HUMAN	SLC4A2	1241	0.90	Homo sapiens OX=9606	Anion exchange protein 2 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	3	3	3	     0	     0	     0			sp|P48751|B3A3_HUMAN
3296	a	sp|P30536|TSPO_HUMAN	P30536	TSPO_HUMAN	TSPO	169	4.70	Homo sapiens OX=9606	Translocator protein 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	2	2	2	     0	     0	     0			
3297	a	sp|P35354|PGH2_HUMAN	P35354	PGH2_HUMAN	PTGS2	604	1.70	Homo sapiens OX=9606	Prostaglandin G/H synthase 2 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3299	a	sp|P49427|UB2R1_HUMAN	P49427	UB2R1_HUMAN	CDC34	236	4.70	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 R1 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0	9C(57.0215)		
3300	a	sp|P49840|GSK3A_HUMAN	P49840	GSK3A_HUMAN	GSK3A	483	2.10	Homo sapiens OX=9606	Glycogen synthase kinase-3 alpha 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	2	2	2	     0	     0	     0			
3301	a	sp|P56134|ATPK_HUMAN	P56134	ATPK_HUMAN	ATP5MF	94	13.80	Homo sapiens OX=9606	ATP synthase subunit f, mitochondrial 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	3	3	3	     0	     0	     0			
3302	a	sp|P61457|PHS_HUMAN	P61457	PHS_HUMAN	PCBD1	104	9.60	Homo sapiens OX=9606	Pterin-4-alpha-carbinolamine dehydratase 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3303	a	sp|P62487|RPB7_HUMAN	P62487	RPB7_HUMAN	POLR2G	172	7.00	Homo sapiens OX=9606	DNA-directed RNA polymerase II subunit RPB7 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0	9C(57.0215)		
3304	a	sp|Q01664|TFAP4_HUMAN	Q01664	TFAP4_HUMAN	TFAP4	338	4.70	Homo sapiens OX=9606	Transcription factor AP-4 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3305	a	sp|Q06330|SUH_HUMAN	Q06330	SUH_HUMAN	RBPJ	500	2.20	Homo sapiens OX=9606	Recombining binding protein suppressor of hairless 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0	5C(57.0215)		
3306	a	sp|Q13952|NFYC_HUMAN	Q13952	NFYC_HUMAN	NFYC	458	2.60	Homo sapiens OX=9606	Nuclear transcription factor Y subunit gamma 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3307	a	sp|Q16563|SYPL1_HUMAN	Q16563	SYPL1_HUMAN	SYPL1	259	4.20	Homo sapiens OX=9606	Synaptophysin-like protein 1 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	2	2	2	     0	     0	     0			
3308	a	sp|Q53LP3|SWAHC_HUMAN	Q53LP3	SWAHC_HUMAN	SOWAHC	525	3.60	Homo sapiens OX=9606	Ankyrin repeat domain-containing protein SOWAHC 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3309	a	sp|Q5T447|HECD3_HUMAN	Q5T447	HECD3_HUMAN	HECTD3	861	1.40	Homo sapiens OX=9606	E3 ubiquitin-protein ligase HECTD3 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3310	a	sp|Q5U5X0|LYRM7_HUMAN	Q5U5X0	LYRM7_HUMAN	LYRM7	104	15.40	Homo sapiens OX=9606	Complex III assembly factor LYRM7 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	2	2	2	     0	     0	     0	10C(57.0215)		
3311	a	sp|Q7Z6G8|ANS1B_HUMAN	Q7Z6G8	ANS1B_HUMAN	ANKS1B	1248	0.60	Homo sapiens OX=9606	Ankyrin repeat and sterile alpha motif domain-containing protein 1B 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3312	a	sp|Q86YV9|HPS6_HUMAN	Q86YV9	HPS6_HUMAN	HPS6	775	1.80	Homo sapiens OX=9606	Hermansky-Pudlak syndrome 6 protein 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3313	a	sp|Q8IUR0|TPPC5_HUMAN	Q8IUR0	TPPC5_HUMAN	TRAPPC5	188	4.80	Homo sapiens OX=9606	Trafficking protein particle complex subunit 5 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	3	3	3	     0	     0	     0			
3314	a	sp|Q8N954|GPT11_HUMAN	Q8N954	GPT11_HUMAN	GPATCH11	285	3.20	Homo sapiens OX=9606	G patch domain-containing protein 11 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	3	3	3	     0	     0	     0	2C(57.0215)		
3315	a	sp|Q8TA86|RP9_HUMAN	Q8TA86	RP9_HUMAN	RP9	221	4.50	Homo sapiens OX=9606	Retinitis pigmentosa 9 protein 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	2	2	2	     0	     0	     0			
3316	a	sp|Q8WW01|SEN15_HUMAN	Q8WW01	SEN15_HUMAN	TSEN15	171	10.50	Homo sapiens OX=9606	tRNA-splicing endonuclease subunit Sen15 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0	9C(57.0215)		
3317	a	sp|Q92859|NEO1_HUMAN	Q92859	NEO1_HUMAN	NEO1	1461	0.80	Homo sapiens OX=9606	Neogenin 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3318	a	sp|Q9H974|QTRT2_HUMAN	Q9H974	QTRT2_HUMAN	QTRT2	415	2.40	Homo sapiens OX=9606	Queuine tRNA-ribosyltransferase accessory subunit 2 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
3319	a	sp|Q9H993|ARMT1_HUMAN	Q9H993	ARMT1_HUMAN	ARMT1	441	2.30	Homo sapiens OX=9606	Damage-control phosphatase ARMT1 	1:Experimental evidence at protein level	0.9928	0.9988	1	1	1	1	1	1	1	     0	     0	     0			
